authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,Continent,Duration,
"Becker, J.","8.8586625, 45.9029792, 9.12526, 46.036324",2020-03-30T13:19:50Z,jbecker,1,Representative location based on OpenStreetMap.,lake,"{""type"": ""Polygon"", ""coordinates"": [[[8.9037106, 45.9029792], [8.9035156, 45.9029909], [8.9023579, 45.9031175], [8.9021159, 45.9031535], [8.9020017, 45.9031771], [8.9016905, 45.9032598], [8.8990282, 45.9045851], [8.8969842, 45.9056912], [8.8968992, 45.9057458], [8.8965936, 45.9059623], [8.8964002, 45.9062035], [8.8602414, 45.9627264], [8.8594172, 45.9640431], [8.8590948, 45.9646033], [8.8586864, 45.9656473], [8.8586625, 45.9657439], [8.8587565, 45.9667624], [8.8606139, 45.9694496], [8.8607448, 45.9696065], [8.8969798, 45.9924887], [8.9065264, 45.9950773], [9.0425533, 46.0246193], [9.1153701, 46.0362184], [9.1158506, 46.0362928], [9.1161094, 46.036324], [9.1162395, 46.0363143], [9.1164332, 46.0362391], [9.1220463, 46.0328456], [9.1229931, 46.0320589], [9.12311, 46.0318949], [9.123526, 46.0310643], [9.1250727, 46.0279612], [9.1252449, 46.0270353], [9.12526, 46.0267779], [9.1249407, 46.0255878], [9.1248681, 46.0254143], [9.1248288, 46.0253809], [8.9804678, 45.9056694], [8.9799986, 45.9054334], [8.9799339, 45.9054081], [8.9793668, 45.905288], [8.9787908, 45.9051862], [8.9785237, 45.905149], [8.9782941, 45.9051261], [8.9763354, 45.9049567], [8.9037106, 45.9029792]]]}",osm-location-of-lago-di-lugano,precise,representative,2100,-750,2020-04-19T11:57:38Z,/places/383615/osm-location-of-lago-di-lugano,/places/383615,45.97102521,"45.9710252077,8.96562758746",8.965627587,,M,modern,"1700.0,2100.0",OSM location of Lago di Lugano,1d860f9829ba4461929f78508007a30c,,,,EUROPE,2850,prehistory
"Becker, J.","28.0258672, 38.3104764, 28.0258672, 38.3104764",2013-06-04T18:33:05Z,jbecker,2,Location based on OpenStreetMap,lake,"{""type"": ""Point"", ""coordinates"": [28.0258672, 38.3104764]}",location-of-goelcuk,precise,representative,2100,-750,2020-03-30T13:26:16Z,/places/550939/location-of-goelcuk,/places/550939,38.3104764,"38.3104764,28.0258672",28.0258672,,M,modern,"1700.0,2100.0",OSM location of GÃ¶lcÃ¼k,ac81546a2f727c00f898043a016c9042,,,,EUROPE,1050,prehistory
"Becker, J.","5.0462793, 43.5214908, 5.0462793, 43.5214908",2013-08-31T15:25:06Z,jbecker,1,Location based on OpenStreetMap,"lagoon,","{""type"": ""Point"", ""coordinates"": [5.0462793, 43.5214908]}",location-of-stomalimne-mastramela-stagnum,precise,representative,2100,-750,2013-10-12T23:25:21Z,/places/148206/location-of-stomalimne-mastramela-stagnum,/places/148206,43.5214908,"43.5214908,5.0462793",5.0462793,,M,modern,"1700.0,2100.0",location of Stomalimne/Mastramela Stagnum,33570e80c4d7a7814114acca76c20675,,,,EUROPE,420,prehistory
"Becker, J.","3.5608062, 43.3897149, 3.5608062, 43.3897149",2013-04-26T16:56:02Z,jbecker,3,Representative modern location based on OpenStreetMap.,"lagoon,","{""type"": ""Point"", ""coordinates"": [3.5608062, 43.3897149]}",location-of-etang-de-thau,precise,representative,2100,-750,2020-12-19T11:46:02Z,/places/148211/location-of-etang-de-thau,/places/148211,43.3897149,"43.3897149,3.5608062",3.5608062,,M,modern,"1700.0,2100.0",OSM location of Ã‰tang de Thau,c0146d4a18bcfad6b4aab452cbdc54b9,,,,EUROPE,1050,prehistory
"Becker, J.","22.987778, 37.941389, 22.987778, 37.941389",2013-05-08T18:21:26Z,jbecker,1,"coordinates after GeoHack, verified in Google Earth.",isthmus,"{""type"": ""Point"", ""coordinates"": [22.987778, 37.941389]}",location-of-isthmos,precise,representative,2100,-750,2020-06-15T20:22:58Z,/places/570317/location-of-isthmos,/places/570317,37.941389,"37.941389,22.987778",22.987778,,M,modern,"1700.0,2100.0",Imagery location of Isthmos,e5b7ca6efdff852bf3db9dfd5b5c123d,,,,EUROPE,1050,prehistory
"Deblauwe, F., T. Elliott","47.915846, 29.35497, 47.915846, 29.35497",2012-10-14T05:02:35Z,fdeblauwe,4,"after Wikimapia, verified in Google Earth; dates after BAtlas","island,settlement,port,","{""type"": ""Point"", ""coordinates"": [47.915846, 29.35497]}",location-of-akaz-island,precise,representative,300,-750,2013-03-12T19:47:56Z,/places/912798/location-of-akaz-island,/places/912798,29.35497,"29.35497,47.915846",47.915846,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",location of Akaz island,41bccd115ba8746940b7f3e30eaa3565,,,,EUROPE,750,prehistory
"Becker, J.","-5.6097877, 36.0040912, -5.6097877, 36.0040912",2013-09-08T21:47:32Z,jbecker,2,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-5.6097877, 36.0040912]}",location-of-isla-de-las-palomas,precise,representative,2100,-2000,2016-05-29T15:25:25Z,/places/275639/location-of-isla-de-las-palomas,/places/275639,36.0040912,"36.0040912,-5.6097877",-5.6097877,,M,modern,"1700.0,2100.0",OSM location of Isla de Las Palomas,9b443b765f78fa1b753066a5127bcf59,,,,EUROPE,2850,prehistory
"Becker, J.","-5.4183725, 35.9122607, -5.4183725, 35.9122607",2013-09-08T21:13:31Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-5.4183725, 35.9122607]}",location-of-Heras-Ins,precise,representative,2100,-2000,2013-09-12T15:40:57Z,/places/275640/location-of-Heras-Ins,/places/275640,35.9122607,"35.9122607,-5.4183725",-5.4183725,,M,modern,"1700.0,2100.0",location of Heras? Ins.,876aaee929f0586d129a525a77a9d6ee,,,,ASIA,2203,prehistory
"Becker, J., R. Horne","-1.4817838, 35.3211263, -1.4817838, 35.3211263",2014-04-27T17:45:04Z,jbecker,3,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [-1.4817838, 35.3211263]}",osm-location,precise,"representative,",2100,-2000,2016-08-03T14:02:24Z,/places/285409/osm-location,/places/285409,35.3211263,"35.3211263,-1.4817838",-1.4817838,,M,modern,"1700.0,2100.0",OSM location of Ile Leila de Rachgoune,42fa9e7e1a40c820f4decec1265461be,,,,EUROPE,1050,prehistory
"Becker, J.","10.3257769, 37.1813894, 10.3257769, 37.1813894",2013-12-12T05:30:57Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [10.3257769, 37.1813894]}",location-of-ile-plane,precise,representative,2100,-2000,2013-12-12T05:34:07Z,/places/285440/location-of-ile-plane,/places/285440,37.1813894,"37.1813894,10.3257769",10.3257769,,M,modern,"1700.0,2100.0",location of ÃŽle Plane,84fd8f84ed43081b6dc1a29939618526,,,,ASIA,2850,prehistory
"Becker, J.","-2.4271782, 35.1815371, -2.4271782, 35.1815371",2013-11-06T03:38:06Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-2.4271782, 35.1815371]}",isla-isabel-ii,precise,representative,2100,-1600,2013-11-07T20:44:51Z,/places/285540/isla-isabel-ii,/places/285540,35.1815371,"35.1815371,-2.4271782",-2.4271782,,M,modern,"1700.0,2100.0",Isla Isabel II,2848e36dcde135f3b37642095622c8c9,,,,EUROPE,1390,prehistory
"Becker, J.","-2.4225804, 35.184363, -2.4225804, 35.184363",2013-11-06T03:39:07Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-2.4225804, 35.184363]}",isla-del-rey,precise,representative,2100,-1600,2013-11-07T20:44:53Z,/places/285540/isla-del-rey,/places/285540,35.184363,"35.184363,-2.4225804",-2.4225804,,M,modern,"1700.0,2100.0",Isla del Rey,910b793e16746a9eb139110e6df552a7,,,,EUROPE,720,prehistory
"Becker, J.","-2.4385015, 35.1760726, -2.4385015, 35.1760726",2013-11-06T03:39:59Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-2.4385015, 35.1760726]}",isla-del-congreso,precise,representative,2100,-1600,2013-11-07T20:44:54Z,/places/285540/isla-del-congreso,/places/285540,35.1760726,"35.1760726,-2.4385015",-2.4385015,,M,modern,"1700.0,2100.0",Isla del Congreso,67d6c24bad1ab3b5b591f1f99b294087,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","58.7838272, 20.2751568, 58.7838272, 20.2751568",2013-12-12T05:38:20Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [58.7838272, 20.2751568]}",location-of-masirah-island,precise,,2100,-750,2016-07-27T00:55:50Z,/places/29743/location-of-masirah-island,/places/29743,20.2751568,"20.2751568,58.7838272",58.7838272,,M,modern,"1700.0,2100.0",OSM location of Masirah (island),c9701bf71e642972980ea2f23b5aeda9,,,,EUROPE,1050,prehistory
"Becker, J.","25.2673782, 39.8857201, 25.2673782, 39.8857201",2013-07-31T20:22:37Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [25.2673782, 39.8857201]}",location-of-koukonesi,precise,representative,-1000,-750,2013-08-01T17:31:02Z,/places/645204823/location-of-koukonesi,/places/645204823,39.8857201,"39.8857201,25.2673782",25.2673782,,32,"3rd-millennium-bc,2nd-millenium-bce","-3000.0,-1000.0",location of Koukonesi,fa99530b2f03d53731e47c3a43784305,,,,EUROPE,1390,prehistory
"Becker, J.","3.501517, 43.263317, 3.501517, 43.263317",2012-10-12T18:51:44Z,jbecker,2,Coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [3.501517, 43.263317]}",centerpoint-of-island,precise,representative,2100,-750,2014-03-13T15:57:47Z,/places/148020/centerpoint-of-island,/places/148020,43.263317,"43.263317,3.501517",3.501517,,M,modern,"1700.0,2100.0",location of Fort de Brescou (island),fd408108824667ffc276c6fa09555235,,,,EUROPE,1050,prehistory
"Becker, J.","8.226365, 44.025599, 8.226365, 44.025599",2013-01-20T03:30:57Z,jbecker,0,Location verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [8.226365, 44.025599]}",location-of-gallinaria-ins,precise,representative,2100,-750,2015-11-08T17:09:18Z,/places/157858/location-of-gallinaria-ins,/places/157858,44.025599,"44.025599,8.226365",8.226365,,M,modern,"1700.0,2100.0",Imagery location of Gallinaria Ins.,bdccdc086b609991501786553fb7d203,,,,EUROPE,2850,prehistory
"Becker, J.","50.3080741, 29.2126438, 50.3080741, 29.2126438",2013-05-22T16:17:31Z,jbecker,2,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [50.3080741, 29.2126438]}",location-of-Arakia-Ins,precise,,2100,-750,2016-09-17T03:39:24Z,/places/912810/location-of-Arakia-Ins,/places/912810,29.2126438,"29.2126438,50.3080741",50.3080741,,M,modern,"1700.0,2100.0",OSM location of Arakia? Ins.,9e2d4a9d7337b67607ab9c4c482b45ef,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","9.177088, 45.9642025, 9.177088, 45.9642025",2014-06-05T12:53:28Z,jbecker,3,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [9.177088, 45.9642025]}",osm-location,precise,"representative,",2100,-750,2016-08-04T16:11:40Z,/places/383624/osm-location,/places/383624,45.9642025,"45.9642025,9.177088",9.177088,,M,modern,"1700.0,2100.0",OSM location of Isola Comacina,39b1f86015c75309aaedaf4dd4af8d1e,,,,EUROPE,1050,prehistory
"Becker, J.","8.3999098, 45.7963526, 8.3999098, 45.7963526",2014-11-18T05:01:45Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [8.3999098, 45.7963526]}",osm-location,precise,representative,2100,-750,2018-07-11T22:52:46Z,/places/383767/osm-location,/places/383767,45.7963526,"45.7963526,8.3999098",8.3999098,,M,modern,"1700.0,2100.0",OSM location,a46e1cd77bfdd19151fbe31edfc6a2ec,,,,EUROPE,420,prehistory
"Becker, J.","52.2773862, 12.1797995, 52.2773862, 12.1797995",2013-05-17T14:40:13Z,jbecker,1,"the modern Abd al Kuri, Yemen. Location based on OpenStreetMap.","island,","{""type"": ""Point"", ""coordinates"": [52.2773862, 12.1797995]}",location-of-Agathokleous-Ins,precise,representative,2100,-750,2013-07-30T17:09:51Z,/places/39275/location-of-Agathokleous-Ins,/places/39275,12.1797995,"12.1797995,52.2773862",52.2773862,,M,modern,"1700.0,2100.0",location of Agathokleous Ins.,60dfa4f013b69ee547bb765c863ff72b,,,,EUROPE,720,prehistory
"Becker, J.","40.0676066, 15.7455016, 40.0676066, 15.7455016",2013-05-17T18:15:19Z,jbecker,2,Dahlak Kebir is the largest island of the Dahlak Archipelago. Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [40.0676066, 15.7455016]}",location-of-dahlak-kebir,precise,representative,2100,-750,2016-02-21T14:23:17Z,/places/39281/location-of-dahlak-kebir,/places/39281,15.7455016,"15.7455016,40.0676066",40.0676066,,M,modern,"1700.0,2100.0",OSM location of Dahlak Kebir,a3a4dda0647c3d3542e8e197b853fd2a,,,,EUROPE,1050,prehistory
"Becker, J.","39.9448966, 15.7270542, 39.9448966, 15.7270542",2013-05-17T18:19:59Z,jbecker,1,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [39.9448966, 15.7270542]}",location-of-nakura,precise,representative,2100,-750,2016-02-21T14:21:32Z,/places/39281/location-of-nakura,/places/39281,15.7270542,"15.7270542,39.9448966",39.9448966,,M,modern,"1700.0,2100.0",OSM location of Nakura,e44fe4d3ed08f50a8c3ec382e76e74b0,,,,EUROPE,1050,prehistory
"Becker, J.","42.583372, 15.353679, 42.583372, 15.353679",2013-05-21T17:16:29Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [42.583372, 15.353679]}",location-of-Camarum-Ins,precise,representative,2100,-750,2013-07-22T01:56:00Z,/places/39318/location-of-Camarum-Ins,/places/39318,15.353679,"15.353679,42.583372",42.583372,,M,modern,"1700.0,2100.0",location of Camarum Ins.,5cac162caa57cb2fc59badd4bc973c8d,,,,EUROPE,2850,prehistory
"Becker, J.","42.166667, 15.05, 42.166667, 15.05",2013-05-21T17:14:35Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [42.166667, 15.05]}",location-of-jabal-zebayir,precise,representative,2100,-750,2013-08-01T22:52:37Z,/places/39330/location-of-jabal-zebayir,/places/39330,15.05,"15.05,42.166667",42.166667,,M,modern,"1700.0,2100.0",location of Jabal Zebayir,a65416490295ef7bd518074c727e72ed,,,,EUROPE,1390,prehistory
"Becker, J.","53.9293594, 12.4805981, 53.9293594, 12.4805981",2014-01-25T05:27:22Z,jbecker,2,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [53.9293594, 12.4805981]}",location-of-sokotra-island,precise,representative,2100,-750,2018-11-22T17:19:40Z,/places/39338/location-of-sokotra-island,/places/39338,12.4805981,"12.4805981,53.9293594",53.9293594,,M,modern,"1700.0,2100.0",OSM location of Sokotra (island),af32ae60005d9e5df17606c88d472c68,,,,EUROPE,1390,prehistory
"Becker, J.","41.833333, 15.55, 41.833333, 15.55",2013-05-21T17:22:17Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [41.833333, 15.55]}",location-of-jabal-tayr,precise,representative,2100,-750,2013-05-21T17:57:11Z,/places/39345/location-of-jabal-tayr,/places/39345,15.55,"15.55,41.833333",41.833333,,M,modern,"1700.0,2100.0",location of Jabal Tayr,c84dfd835b57204e01263d2589d8d60c,,,,EUROPE,1160,prehistory
"Becker, J., R. Horne","42.1503457, 15.0787299, 42.1503457, 15.0787299",2015-01-17T21:29:13Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [42.1503457, 15.0787299]}",osm-location-of-saba-island,precise,,2100,-750,2016-08-01T15:48:30Z,/places/39376/osm-location-of-saba-island,/places/39376,15.0787299,"15.0787299,42.1503457",42.1503457,,M,modern,"1700.0,2100.0",OSM location of Saba island,df8a13854ec556542d7dec8fa7786ceb,,,,EUROPE,2850,prehistory
"Becker, J., R. Horne","42.1182418, 15.1705981, 42.1182418, 15.1705981",2015-01-17T21:33:46Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [42.1182418, 15.1705981]}",osm-location-of-haycock-island,precise,,2100,-750,2016-08-01T12:13:18Z,/places/39376/osm-location-of-haycock-island,/places/39376,15.1705981,"15.1705981,42.1182418",42.1182418,,M,modern,"1700.0,2100.0",OSM location of Haycock island,8cab4691e6053c4b0ffb8a3a1faa3d6c,,,,EUROPE,2850,prehistory
"Becker, J.","39.7582797, 15.4307209, 39.7582797, 15.4307209",2013-05-21T17:19:30Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [39.7582797, 15.4307209]}",location-of-Oreine-Ins,precise,representative,2100,-750,2013-07-22T01:57:53Z,/places/39404/location-of-Oreine-Ins,/places/39404,15.4307209,"15.4307209,39.7582797",39.7582797,,M,modern,"1700.0,2100.0",location of Oreine Ins.,1b5aeb1bd5a7fa9e8cd35dd77673c22c,,,,AFRICA,750,prehistory
"Becker, J.","48.3870518, 13.9317288, 48.3870518, 13.9317288",2014-01-24T02:50:09Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [48.3870518, 13.9317288]}",location-of-sikha-island,precise,representative,2100,-750,2014-02-10T05:09:20Z,/places/39405/location-of-sikha-island,/places/39405,13.9317288,"13.9317288,48.3870518",48.3870518,,M,modern,"1700.0,2100.0",location of Sikha (island),6b361f1f31ab980e4ef5eac1ebc47cdf,,,,AFRICA,750,prehistory
"Becker, J.","41.05, -2.1, 41.05, -2.1",2013-05-21T17:35:52Z,jbecker,0,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [41.05, -2.1]}",location-of-pate-island,precise,representative,2100,-750,2013-08-13T02:14:47Z,/places/39410/location-of-pate-island,/places/39410,-2.1,"-2.1,41.05",41.05,,M,modern,"1700.0,2100.0",location of Pate Island,6ca0be145b64cb5d6da4f1a0cc60fc94,,,,EUROPE,1050,prehistory
"Becker, J.","40.966667, -2.266667, 40.966667, -2.266667",2013-05-21T17:38:30Z,jbecker,0,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [40.966667, -2.266667]}",location-of-manda-island,precise,representative,2100,-750,2013-08-13T02:14:49Z,/places/39410/location-of-manda-island,/places/39410,-2.266667,"-2.266667,40.966667",40.966667,,M,modern,"1700.0,2100.0",location of Manda Island,a366c1c201e9e1e337a3ce215bd349be,,,,EUROPE,2203,prehistory
"Becker, J.","40.866667, -2.283333, 40.866667, -2.283333",2013-05-21T17:40:41Z,jbecker,1,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [40.866667, -2.283333]}",location-of-lamu-island,precise,representative,2100,-750,2013-08-13T02:14:50Z,/places/39410/location-of-lamu-island,/places/39410,-2.283333,"-2.283333,40.866667",40.866667,,M,modern,"1700.0,2100.0",location of Lamu Island,353311862c8dadbbeb798bd14306f7e2,,,,AFRICA,1390,prehistory
"Becker, J., A. De Graauw","25.586, 38.567, 25.586, 38.567",2013-01-28T18:08:24Z,jbecker,2,"Coordinates after BAtlas, verified in Google Earth 2013 with reference to Wikipedia.","island,","{""type"": ""Point"", ""coordinates"": [25.586, 38.567]}",location-psyra-ins,precise,representative,2100,-750,2013-03-07T11:51:29Z,/places/550846/location-psyra-ins,/places/550846,38.567,"38.567,25.586",25.586,,M,modern,"1700.0,2100.0",location Psyra Ins.,d792e0e3e160a03924b47801923a104d,,,,EUROPE,200,prehistory
"Horne, R.","26.51564, 38.65944, 26.51564, 38.65944",2013-04-17T17:21:38Z,rmhorne,0,Location of BÃ¼yÃ¼kada,"island,","{""type"": ""Point"", ""coordinates"": [26.51564, 38.65944]}",buyukada,precise,representative,2100,-750,2013-04-17T21:31:19Z,/places/550876/buyukada,/places/550876,38.65944,"38.65944,26.51564",26.51564,,M,modern,"1700.0,2100.0",BÃ¼yÃ¼kada,ffef4bb066b243a466f4f69fa3a88d7c,,,,EUROPE,1390,prehistory
"Becker, J., A. De Graauw, T. Elliott","26.05, 39.816667, 26.05, 39.816667",2013-01-25T01:26:54Z,jbecker,2,Coordinates after BAtlas with reference to Wikipedia; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [26.05, 39.816667]}",location-of-tenedos-ins,precise,representative,2100,-750,2015-06-23T02:23:14Z,/places/550912/location-of-tenedos-ins,/places/550912,39.816667,"39.816667,26.05",26.05,,M,modern,"1700.0,2100.0",location of Tenedos Ins.,a58a5b2716bfbcb343e77ebaa2a3c2db,,,,AFRICA,-336,prehistory
"Rabinowitz, A., J. Becker","26.2322965, 35.8634532, 26.2322965, 35.8634532",2014-02-07T20:26:55Z,arabinowitz,2,Representative modern point location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [26.2322965, 35.8634532]}",osm-location-of-kamilonisi,precise,"representative,",2100,-750,2018-06-08T00:46:37Z,/places/560720/osm-location-of-kamilonisi,/places/560720,35.8634532,"35.8634532,26.2322965",26.2322965,,M,modern,"1700.0,2100.0",OSM location of Kamilonisi,630cfd639cfc6761b2b21805369c14fd,,,,OTHER CONTINENT,-1250,prehistory
"Becker, J.","23.2825275, 37.3200367, 23.3624983, 37.350643",2016-08-20T01:23:59Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Polygon"", ""coordinates"": [[[23.3063709, 37.3200367], [23.3009306, 37.3209131], [23.2853041, 37.3305912], [23.2834452, 37.3329388], [23.2825275, 37.3344977], [23.2828442, 37.3396283], [23.2835106, 37.340386], [23.2899911, 37.3419297], [23.3168291, 37.3464157], [23.3439716, 37.3502471], [23.3477777, 37.3506399], [23.3478359, 37.350643], [23.3539468, 37.3503056], [23.3567682, 37.3479379], [23.3572339, 37.3474149], [23.3614219, 37.3424514], [23.3624983, 37.3408889], [23.3619283, 37.3380751], [23.3582153, 37.3324988], [23.3565561, 37.3308619], [23.345166, 37.3265941], [23.3315034, 37.3215986], [23.3186117, 37.3206967], [23.3063709, 37.3200367]]]}",osm-location-of-ii-ioii-island,precise,"representative,",2100,-750,2020-12-16T18:14:44Z,/places/570089/osm-location-of-ii-ioii-island,/places/570089,37.33702777,"37.3370277691,23.3266895056",23.32668951,,M,modern,"1700.0,2100.0",OSM location of Î”Î¿ÎºÏŒÏ‚ (island),c9e53a001c424c37a41edbee3cb2a8a5,,,,EUROPE,1050,prehistory
"Becker, J.","23.1782393, 37.2149748, 23.1782393, 37.2149748",2013-05-22T18:38:19Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [23.1782393, 37.2149748]}",location-of-Aristera-Ins,precise,representative,2100,-750,2018-06-08T00:53:14Z,/places/570108/location-of-Aristera-Ins,/places/570108,37.2149748,"37.2149748,23.1782393",23.1782393,,M,modern,"1700.0,2100.0",location of Aristera Ins.,9c9cb78bd4f54e07d34c7172d24c3d18,,,,AFRICA,-250,prehistory
"Becker, J., A. De Graauw, T. Elliott","23.92397, 37.476608, 23.92397, 37.476608",2013-02-01T17:52:50Z,jbecker,2,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [23.92397, 37.476608]}",location-of-belbina-ins,precise,representative,2100,-750,2018-06-07T23:55:41Z,/places/570150/location-of-belbina-ins,/places/570150,37.476608,"37.476608,23.92397",23.92397,,M,modern,"1700.0,2100.0",Imagery location of Belbina Ins.,2e3e2a16e2801e3a548475306e76c4e0,,,,AFRICA,-250,prehistory
"Becker, J.","24.2346354, 36.8047604, 24.2346354, 36.8047604",2015-01-16T03:28:18Z,jbecker,2,Representative modern location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [24.2346354, 36.8047604]}",osm-location,precise,representative,2100,-750,2020-12-14T09:31:29Z,/places/570227/osm-location,/places/570227,36.8047604,"36.8047604,24.2346354",24.2346354,,M,modern,"1700.0,2100.0",OSM location of Antimilos,36d7fe3e2dccffca04596e67ad6ba1c0,,,,EUROPE,-250,prehistory
"Becker, J., R. Horne","23.8821576, 36.842179, 23.8821576, 36.842179",2013-12-12T03:44:41Z,jbecker,3,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [23.8821576, 36.842179]}",location-of-falkonera-island,precise,,2100,-750,2016-07-27T00:56:29Z,/places/570293/location-of-falkonera-island,/places/570293,36.842179,"36.842179,23.8821576",23.8821576,,M,modern,"1700.0,2100.0",OSM location of Falkonera (island),94be38b0243c06ca3d4a5483c373f092,,,,AFRICA,2850,prehistory
"Becker, J., A. De Graauw, T. Elliott","23.484, 37.339, 23.484, 37.339",2013-01-30T19:29:28Z,jbecker,3,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [23.484, 37.339]}",location-of-hydroussa-hydrea-ins,precise,representative,2100,-750,2018-06-08T00:44:09Z,/places/570299/location-of-hydroussa-hydrea-ins,/places/570299,37.339,"37.339,23.484",23.484,,M,modern,"1700.0,2100.0",location of Hydroussa/Hydrea Ins.,0ef23686b580d952ee4b7607fe01d35e,,,,EUROPE,1050,prehistory
"Becker, J., T. Elliott","1.43, 38.98, 1.43, 38.98",2013-02-13T17:46:57Z,jbecker,1,verified in Google Earth 2013.,island,"{""type"": ""Point"", ""coordinates"": [1.43, 38.98]}",location-of-ebusus-ins,precise,representative,2100,-10000,2017-04-20T20:35:05Z,/places/265884/location-of-ebusus-ins,/places/265884,38.98,"38.98,1.43",1.43,,M,modern,"1700.0,2100.0",Imagery location of modern Ibiza island,52367616e5a8b71643f5f18763c9d4eb,,,,EUROPE,1050,prehistory
"Becker, J.","55.2601742, 26.5378137, 56.2874151, 26.9997779",2019-06-22T01:42:51Z,jbecker,1,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[55.2942102, 26.5378137], [55.2934778, 26.5378885], [55.2913603, 26.5381756], [55.2897065, 26.5384765], [55.2885555, 26.5389543], [55.2831212, 26.5419955], [55.2821397, 26.5427517], [55.274537, 26.553102], [55.2738784, 26.5545723], [55.2694687, 26.5675527], [55.2686937, 26.5715307], [55.2685327, 26.5726867], [55.2601742, 26.654416], [55.2601891, 26.6545803], [55.2605105, 26.655073], [55.2616004, 26.6563202], [55.2678335, 26.662022], [55.7344291, 26.9447754], [55.7506137, 26.951896], [56.157448, 26.9997779], [56.1854077, 26.999142], [56.2091023, 26.9964195], [56.2115374, 26.9956882], [56.2172361, 26.9937454], [56.2365636, 26.9851997], [56.2720387, 26.9684166], [56.2754845, 26.966485], [56.2755456, 26.9664456], [56.278334, 26.9624813], [56.2842494, 26.953831], [56.2872739, 26.9490346], [56.2874151, 26.9487057], [56.2873971, 26.9483811], [56.2867746, 26.9452633], [56.2866115, 26.9447074], [56.2843345, 26.939002], [56.2841449, 26.9388494], [56.0774033, 26.781822], [55.9594363, 26.6984296], [55.9474673, 26.6916506], [55.9443313, 26.6900836], [55.9426173, 26.6895566], [55.9409033, 26.6890296], [55.9269023, 26.6853216], [55.2942102, 26.5378137]]]}",osm-location-of-qeshm-island,precise,representative,2100,-800,2021-02-05T13:01:02Z,/places/29691/osm-location-of-qeshm-island,/places/29691,26.78667173,"26.7866717293,55.7943160257",55.79431603,,M,modern,"1700.0,2100.0",OSM location of Qeshm (island),0627c738a63645c89aea938e6624a336,,,,EUROPE,1390,prehistory
